system,seed,case_id,group,decision_type,top1,nll
agnostic_nonlinear,0,general_03#18,test_iid,location,1,0.8447
agnostic_nonlinear,0,general_03#98,test_iid,action,0,1.0152
agnostic_nonlinear,0,general_04#10,test_iid,location,0,1.2452
agnostic_nonlinear,0,general_04#23,test_iid,location,0,0.9618
agnostic_nonlinear,0,general_04#29,test_iid,location,0,1.6359
agnostic_nonlinear,0,general_04#52,test_iid,location,1,0.4521
agnostic_nonlinear,0,general_04#57,test_iid,action,1,0.6352
agnostic_nonlinear,0,general_04#85,test_iid,location,1,0.9055
agnostic_nonlinear,0,general_05#36,test_iid,action,0,1.8042
agnostic_nonlinear,0,general_05#94,test_iid,location,1,0.3891
agnostic_nonlinear,0,general_05#99,test_iid,location,1,0.5855
agnostic_nonlinear,0,general_06#11,test_iid,location,1,1.0755
agnostic_nonlinear,0,general_06#28,test_iid,location,0,1.6331
agnostic_nonlinear,0,general_06#33,test_iid,action,1,0.8769
agnostic_nonlinear,0,general_06#50,test_iid,location,0,1.7468
agnostic_nonlinear,0,general_06#67,test_iid,location,1,0.5334
agnostic_nonlinear,0,general_06#72,test_iid,location,1,1.0096
agnostic_nonlinear,0,general_06#84,test_iid,location,1,1.4552
agnostic_nonlinear,0,general_06#89,test_iid,location,0,2.0654
agnostic_nonlinear,0,general_07#70,test_iid,action,1,0.6352
agnostic_nonlinear,0,general_07#80,test_iid,location,1,1.3977
agnostic_nonlinear,0,general_07#95,test_iid,action,0,1.3814
agnostic_nonlinear,0,general_07#96,test_iid,action,1,0.953
agnostic_nonlinear,0,general_08#17,test_iid,action,1,0.759
agnostic_nonlinear,0,general_08#24,test_iid,action,0,1.4769
agnostic_nonlinear,0,general_08#44,test_iid,action,0,1.0508
agnostic_nonlinear,0,general_08#50,test_iid,action,0,1.1931
agnostic_nonlinear,0,general_09#18,test_iid,location,0,1.4265
agnostic_nonlinear,0,general_09#47,test_iid,location,1,1.0254
agnostic_nonlinear,0,general_09#50,test_iid,action,1,0.8589
agnostic_nonlinear,0,general_09#84,test_iid,location,1,0.3128
agnostic_nonlinear,0,general_09#96,test_iid,action,0,1.2142
agnostic_nonlinear,0,general_09#100,test_iid,location,0,2.3996
agnostic_nonlinear,0,general_10#88,test_iid,location,0,1.8238
agnostic_nonlinear,0,general_10#99,test_iid,location,1,0.6736
agnostic_nonlinear,0,general_11#6,test_iid,action,0,0.8684
agnostic_nonlinear,0,general_11#23,test_iid,action,1,0.8896
agnostic_nonlinear,0,general_11#68,test_iid,action,0,1.1688
agnostic_nonlinear,0,general_11#73,test_iid,action,1,0.9934
agnostic_nonlinear,0,general_11#78,test_iid,location,1,0.9838
agnostic_nonlinear,0,general_11#79,test_iid,action,0,1.1165
agnostic_nonlinear,0,general_11#92,test_iid,action,0,1.1005
agnostic_nonlinear,0,general_11#93,test_iid,location,1,1.3026
agnostic_nonlinear,0,general_12#4,test_iid,action,0,1.4769
agnostic_nonlinear,0,general_12#61,test_iid,action,1,0.8085
agnostic_nonlinear,0,general_12#75,test_iid,location,1,0.5098
agnostic_nonlinear,0,general_12#82,test_iid,location,1,0.5074
agnostic_nonlinear,0,general_12#93,test_iid,action,0,1.4374
agnostic_nonlinear,0,general_13#37,test_iid,action,0,1.2142
agnostic_nonlinear,0,general_13#40,test_iid,action,0,1.3298
agnostic_nonlinear,0,general_13#48,test_iid,action,1,0.6344
agnostic_nonlinear,0,general_13#66,test_iid,action,0,1.1449
agnostic_nonlinear,0,general_13#73,test_iid,location,0,1.3652
agnostic_nonlinear,0,general_14#5,test_iid,action,0,1.0975
agnostic_nonlinear,0,general_14#27,test_iid,action,1,0.8069
agnostic_nonlinear,0,general_14#35,test_iid,action,0,1.583
agnostic_nonlinear,0,general_14#53,test_iid,location,0,1.3815
agnostic_nonlinear,0,general_14#54,test_iid,location,0,2.2609
agnostic_nonlinear,0,general_14#68,test_iid,location,1,0.5828
agnostic_nonlinear,0,general_14#83,test_iid,action,0,1.1005
agnostic_nonlinear,0,general_14#86,test_iid,action,1,0.7295
agnostic_nonlinear,0,general_14#90,test_iid,location,1,0.3309
agnostic_nonlinear,0,general_15#20,test_iid,location,0,0.998
agnostic_nonlinear,0,general_15#24,test_iid,location,1,1.0792
agnostic_nonlinear,0,general_15#39,test_iid,location,1,0.8527
agnostic_nonlinear,0,general_15#62,test_iid,action,0,1.3844
agnostic_nonlinear,0,general_15#80,test_iid,action,0,0.9236
agnostic_nonlinear,0,general_15#89,test_iid,action,1,0.8085
agnostic_nonlinear,0,heldout_location_01#1,test_family,location,0,1.4224
agnostic_nonlinear,0,heldout_location_01#2,test_family,location,1,0.8714
agnostic_nonlinear,0,heldout_location_01#3,test_family,location,1,0.8897
agnostic_nonlinear,0,heldout_location_01#4,test_family,location,0,1.9178
agnostic_nonlinear,0,heldout_location_01#5,test_family,location,0,1.1346
agnostic_nonlinear,0,heldout_location_01#6,test_family,location,0,1.6291
agnostic_nonlinear,0,heldout_location_01#7,test_family,location,0,1.3645
agnostic_nonlinear,0,heldout_location_01#8,test_family,location,0,1.5607
agnostic_nonlinear,0,heldout_location_01#9,test_family,location,1,0.9406
agnostic_nonlinear,0,heldout_location_01#10,test_family,location,0,0.7575
agnostic_nonlinear,0,heldout_location_01#11,test_family,location,0,1.71
agnostic_nonlinear,0,heldout_location_01#12,test_family,location,0,1.6402
agnostic_nonlinear,0,heldout_location_01#13,test_family,location,0,1.4141
agnostic_nonlinear,0,heldout_location_01#14,test_family,location,0,1.2898
agnostic_nonlinear,0,heldout_location_01#15,test_family,location,0,1.4237
agnostic_nonlinear,0,heldout_location_01#16,test_family,location,0,1.0554
agnostic_nonlinear,0,heldout_location_01#17,test_family,location,0,0.9643
agnostic_nonlinear,0,heldout_location_01#18,test_family,location,1,1.559
agnostic_nonlinear,0,heldout_location_01#19,test_family,location,0,1.3269
agnostic_nonlinear,0,heldout_location_01#20,test_family,action,1,0.9002
agnostic_nonlinear,0,heldout_location_01#21,test_family,action,0,1.2035
agnostic_nonlinear,0,heldout_location_01#22,test_family,action,0,1.363
agnostic_nonlinear,0,heldout_location_01#23,test_family,action,0,1.1908
agnostic_nonlinear,0,heldout_location_01#24,test_family,action,0,1.272
agnostic_nonlinear,0,heldout_location_01#25,test_family,action,1,0.9009
agnostic_nonlinear,0,heldout_location_01#26,test_family,action,0,1.2861
agnostic_nonlinear,0,heldout_location_01#27,test_family,action,0,1.3206
agnostic_nonlinear,0,heldout_location_01#28,test_family,action,0,1.2207
agnostic_nonlinear,0,heldout_location_01#29,test_family,action,1,0.8949
agnostic_nonlinear,0,heldout_location_01#30,test_family,action,1,0.7399
agnostic_nonlinear,0,heldout_location_01#31,test_family,action,0,1.1474
agnostic_nonlinear,0,heldout_location_01#32,test_family,action,1,0.8497
agnostic_nonlinear,0,heldout_location_01#33,test_family,action,0,1.363
agnostic_nonlinear,0,heldout_location_01#34,test_family,action,0,1.1858
agnostic_nonlinear,0,heldout_location_01#35,test_family,action,1,0.8457
agnostic_nonlinear,0,heldout_location_01#36,test_family,action,1,0.8949
agnostic_nonlinear,0,heldout_location_01#37,test_family,action,0,1.363
agnostic_nonlinear,0,personality_01#1,test_pers,location,0,1.5894
agnostic_nonlinear,0,personality_01#2,test_pers,location,1,1.1587
agnostic_nonlinear,0,personality_01#3,test_pers,location,0,1.1623
agnostic_nonlinear,0,personality_01#4,test_pers,location,0,1.6358
agnostic_nonlinear,0,personality_01#5,test_pers,location,0,1.6302
agnostic_nonlinear,0,personality_01#6,test_pers,location,0,1.5008
agnostic_nonlinear,0,personality_01#7,test_pers,location,1,1.1235
agnostic_nonlinear,0,personality_01#8,test_pers,location,0,1.0367
agnostic_nonlinear,0,personality_01#9,test_pers,location,0,1.2764
agnostic_nonlinear,0,personality_01#10,test_pers,location,0,2.0654
agnostic_nonlinear,0,personality_01#11,test_pers,location,1,0.9584
agnostic_nonlinear,0,personality_01#12,test_pers,location,0,1.541
agnostic_nonlinear,0,personality_01#13,test_pers,location,0,1.6975
agnostic_nonlinear,0,personality_01#14,test_pers,location,0,1.1099
agnostic_nonlinear,0,personality_01#15,test_pers,location,0,1.7769
agnostic_nonlinear,0,personality_01#16,test_pers,location,0,1.7481
agnostic_nonlinear,0,personality_01#17,test_pers,location,0,1.2901
agnostic_nonlinear,0,personality_01#18,test_pers,location,1,1.1362
agnostic_nonlinear,0,personality_01#19,test_pers,location,1,0.9623
agnostic_nonlinear,0,personality_01#20,test_pers,action,1,0.6418
agnostic_nonlinear,0,personality_01#21,test_pers,action,1,0.8263
agnostic_nonlinear,0,personality_01#22,test_pers,action,0,1.3814
agnostic_nonlinear,0,personality_01#23,test_pers,action,0,1.4997
agnostic_nonlinear,0,personality_01#24,test_pers,action,0,1.2615
agnostic_nonlinear,0,personality_01#25,test_pers,action,0,3.2114
agnostic_nonlinear,0,personality_01#26,test_pers,action,1,0.5829
agnostic_nonlinear,0,personality_01#27,test_pers,action,0,1.3269
agnostic_nonlinear,0,personality_01#28,test_pers,action,1,0.9934
agnostic_nonlinear,0,personality_01#29,test_pers,action,1,0.6352
agnostic_nonlinear,0,personality_01#30,test_pers,action,0,1.1135
agnostic_nonlinear,0,personality_01#31,test_pers,action,0,2.1478
agnostic_nonlinear,0,personality_01#32,test_pers,action,1,0.7312
agnostic_nonlinear,0,personality_01#33,test_pers,action,0,1.0162
agnostic_nonlinear,0,personality_01#34,test_pers,action,0,1.3061
agnostic_nonlinear,0,personality_01#35,test_pers,action,1,0.7243
agnostic_nonlinear,0,personality_01#36,test_pers,action,1,0.8589
agnostic_nonlinear,0,personality_01#37,test_pers,action,0,1.5271
agnostic_nonlinear,0,personality_01#38,test_pers,action,0,1.3187
agnostic_nonlinear,1,general_01#74,test_iid,action,0,1.5205
agnostic_nonlinear,1,general_01#75,test_iid,location,0,1.3028
agnostic_nonlinear,1,general_01#93,test_iid,action,1,0.8612
agnostic_nonlinear,1,general_01#94,test_iid,action,1,1.237
agnostic_nonlinear,1,general_02#32,test_iid,action,1,0.6993
agnostic_nonlinear,1,general_02#35,test_iid,location,0,1.8265
agnostic_nonlinear,1,general_02#61,test_iid,action,0,1.4548
agnostic_nonlinear,1,general_02#65,test_iid,location,0,1.0252
agnostic_nonlinear,1,general_03#3,test_iid,location,1,1.2571
agnostic_nonlinear,1,general_03#14,test_iid,location,1,1.0974
agnostic_nonlinear,1,general_03#17,test_iid,location,0,1.4434
agnostic_nonlinear,1,general_03#18,test_iid,location,1,0.8318
agnostic_nonlinear,1,general_03#98,test_iid,action,0,1.0798
agnostic_nonlinear,1,general_04#10,test_iid,location,0,1.2794
agnostic_nonlinear,1,general_04#23,test_iid,location,0,0.9354
agnostic_nonlinear,1,general_04#29,test_iid,location,0,1.6111
agnostic_nonlinear,1,general_04#52,test_iid,location,1,0.4428
agnostic_nonlinear,1,general_04#57,test_iid,action,1,0.5855
agnostic_nonlinear,1,general_04#85,test_iid,location,1,0.8711
agnostic_nonlinear,1,general_05#36,test_iid,action,0,1.8497
agnostic_nonlinear,1,general_05#94,test_iid,location,1,0.3694
agnostic_nonlinear,1,general_05#99,test_iid,location,1,0.6005
agnostic_nonlinear,1,general_06#11,test_iid,location,1,1.0554
agnostic_nonlinear,1,general_06#28,test_iid,location,0,1.6313
agnostic_nonlinear,1,general_06#33,test_iid,action,1,0.8612
agnostic_nonlinear,1,general_06#50,test_iid,location,0,1.7658
agnostic_nonlinear,1,general_06#67,test_iid,location,1,0.5569
agnostic_nonlinear,1,general_06#72,test_iid,location,1,1.0404
agnostic_nonlinear,1,general_06#84,test_iid,location,1,1.4374
agnostic_nonlinear,1,general_06#89,test_iid,location,0,2.0343
agnostic_nonlinear,1,general_07#70,test_iid,action,1,0.5855
agnostic_nonlinear,1,general_07#80,test_iid,location,1,1.3518
agnostic_nonlinear,1,general_07#95,test_iid,action,0,1.3544
agnostic_nonlinear,1,general_07#96,test_iid,action,1,0.944
agnostic_nonlinear,1,general_08#17,test_iid,action,1,0.7758
agnostic_nonlinear,1,general_08#24,test_iid,action,0,1.5205
agnostic_nonlinear,1,general_08#44,test_iid,action,0,1.0602
agnostic_nonlinear,1,general_08#50,test_iid,action,0,1.2447
agnostic_nonlinear,1,general_09#18,test_iid,location,0,1.4662
agnostic_nonlinear,1,general_09#47,test_iid,location,1,0.9983
agnostic_nonlinear,1,general_09#50,test_iid,action,1,0.8147
agnostic_nonlinear,1,general_09#84,test_iid,location,1,0.2992
agnostic_nonlinear,1,general_09#96,test_iid,action,0,1.1906
agnostic_nonlinear,1,general_09#100,test_iid,location,0,2.4053
agnostic_nonlinear,1,general_10#88,test_iid,location,0,1.8521
agnostic_nonlinear,1,general_10#99,test_iid,location,1,0.6702
agnostic_nonlinear,1,general_11#6,test_iid,action,0,0.8611
agnostic_nonlinear,1,general_11#23,test_iid,action,1,0.87
agnostic_nonlinear,1,general_11#68,test_iid,action,0,1.2016
agnostic_nonlinear,1,general_11#73,test_iid,action,1,0.9972
agnostic_nonlinear,1,general_11#78,test_iid,location,1,0.9654
agnostic_nonlinear,1,general_11#79,test_iid,action,0,1.1588
agnostic_nonlinear,1,general_11#92,test_iid,action,0,1.1418
agnostic_nonlinear,1,general_11#93,test_iid,location,1,1.2572
agnostic_nonlinear,1,general_12#4,test_iid,action,0,1.5205
agnostic_nonlinear,1,general_12#61,test_iid,action,1,0.7978
agnostic_nonlinear,1,general_12#75,test_iid,location,1,0.5363
agnostic_nonlinear,1,general_12#82,test_iid,location,1,0.4807
agnostic_nonlinear,1,general_12#93,test_iid,action,0,1.5004
agnostic_nonlinear,1,general_13#37,test_iid,action,0,1.1906
agnostic_nonlinear,1,general_13#40,test_iid,action,0,1.2983
agnostic_nonlinear,1,general_13#48,test_iid,action,1,0.6188
agnostic_nonlinear,1,general_13#66,test_iid,action,0,1.1366
agnostic_nonlinear,1,general_13#73,test_iid,location,0,1.3828
agnostic_nonlinear,1,general_14#5,test_iid,action,0,1.1278
agnostic_nonlinear,1,general_14#27,test_iid,action,1,0.7708
agnostic_nonlinear,1,general_14#35,test_iid,action,0,1.5605
agnostic_nonlinear,1,general_14#53,test_iid,location,0,1.4003
agnostic_nonlinear,1,general_14#54,test_iid,location,0,2.3146
agnostic_nonlinear,1,general_14#68,test_iid,location,1,0.577
agnostic_nonlinear,1,general_14#83,test_iid,action,0,1.1418
agnostic_nonlinear,1,general_14#86,test_iid,action,1,0.7231
agnostic_nonlinear,1,general_14#90,test_iid,location,1,0.3103
agnostic_nonlinear,1,general_15#20,test_iid,location,0,1.0211
agnostic_nonlinear,1,general_15#24,test_iid,location,1,1.0228
agnostic_nonlinear,1,general_15#39,test_iid,location,1,0.8574
agnostic_nonlinear,1,general_15#62,test_iid,action,0,1.3972
agnostic_nonlinear,1,general_15#80,test_iid,action,0,0.959
agnostic_nonlinear,1,general_15#89,test_iid,action,1,0.7978
agnostic_nonlinear,1,heldout_location_01#1,test_family,location,0,1.305
agnostic_nonlinear,1,heldout_location_01#2,test_family,location,1,0.9172
agnostic_nonlinear,1,heldout_location_01#3,test_family,location,1,0.8595
agnostic_nonlinear,1,heldout_location_01#4,test_family,location,0,1.9631
agnostic_nonlinear,1,heldout_location_01#5,test_family,location,0,1.1803
agnostic_nonlinear,1,heldout_location_01#6,test_family,location,0,1.6074
agnostic_nonlinear,1,heldout_location_01#7,test_family,location,0,1.3146
agnostic_nonlinear,1,heldout_location_01#8,test_family,location,0,1.5194
agnostic_nonlinear,1,heldout_location_01#9,test_family,location,1,0.9851
agnostic_nonlinear,1,heldout_location_01#10,test_family,location,0,0.7688
agnostic_nonlinear,1,heldout_location_01#11,test_family,location,0,1.7271
agnostic_nonlinear,1,heldout_location_01#12,test_family,location,0,1.7198
agnostic_nonlinear,1,heldout_location_01#13,test_family,location,0,1.3406
agnostic_nonlinear,1,heldout_location_01#14,test_family,location,0,1.2749
agnostic_nonlinear,1,heldout_location_01#15,test_family,location,0,1.3323
agnostic_nonlinear,1,heldout_location_01#16,test_family,location,0,1.1011
agnostic_nonlinear,1,heldout_location_01#17,test_family,location,1,0.8823
agnostic_nonlinear,1,heldout_location_01#18,test_family,location,1,1.5968
agnostic_nonlinear,1,heldout_location_01#19,test_family,location,0,1.2723
agnostic_nonlinear,1,heldout_location_01#20,test_family,action,1,0.965
agnostic_nonlinear,1,heldout_location_01#21,test_family,action,0,1.1403
agnostic_nonlinear,1,heldout_location_01#22,test_family,action,0,1.4023
agnostic_nonlinear,1,heldout_location_01#23,test_family,action,0,1.1088
agnostic_nonlinear,1,heldout_location_01#24,test_family,action,0,1.347
agnostic_nonlinear,1,heldout_location_01#25,test_family,action,1,0.9443
agnostic_nonlinear,1,heldout_location_01#26,test_family,action,0,1.301
agnostic_nonlinear,1,heldout_location_01#27,test_family,action,0,1.3563
agnostic_nonlinear,1,heldout_location_01#28,test_family,action,0,1.2665
agnostic_nonlinear,1,heldout_location_01#29,test_family,action,1,0.9016
agnostic_nonlinear,1,heldout_location_01#30,test_family,action,1,0.7005
agnostic_nonlinear,1,heldout_location_01#31,test_family,action,0,1.0823
agnostic_nonlinear,1,heldout_location_01#32,test_family,action,1,0.8657
agnostic_nonlinear,1,heldout_location_01#33,test_family,action,0,1.4023
agnostic_nonlinear,1,heldout_location_01#34,test_family,action,0,1.0937
agnostic_nonlinear,1,heldout_location_01#35,test_family,action,1,0.8615
agnostic_nonlinear,1,heldout_location_01#36,test_family,action,1,0.9016
agnostic_nonlinear,1,heldout_location_01#37,test_family,action,0,1.4023
agnostic_nonlinear,1,personality_01#1,test_pers,location,0,1.6328
agnostic_nonlinear,1,personality_01#2,test_pers,location,1,1.1288
agnostic_nonlinear,1,personality_01#3,test_pers,location,0,1.1243
agnostic_nonlinear,1,personality_01#4,test_pers,location,0,1.63
agnostic_nonlinear,1,personality_01#5,test_pers,location,0,1.6367
agnostic_nonlinear,1,personality_01#6,test_pers,location,0,1.5317
agnostic_nonlinear,1,personality_01#7,test_pers,location,1,1.0945
agnostic_nonlinear,1,personality_01#8,test_pers,location,0,1.0417
agnostic_nonlinear,1,personality_01#9,test_pers,location,0,1.288
agnostic_nonlinear,1,personality_01#10,test_pers,location,0,2.0343
agnostic_nonlinear,1,personality_01#11,test_pers,location,1,0.9249
agnostic_nonlinear,1,personality_01#12,test_pers,location,0,1.5613
agnostic_nonlinear,1,personality_01#13,test_pers,location,0,1.7054
agnostic_nonlinear,1,personality_01#14,test_pers,location,0,1.1334
agnostic_nonlinear,1,personality_01#15,test_pers,location,0,1.7407
agnostic_nonlinear,1,personality_01#16,test_pers,location,0,1.7815
agnostic_nonlinear,1,personality_01#17,test_pers,location,0,1.2559
agnostic_nonlinear,1,personality_01#18,test_pers,location,1,1.097
agnostic_nonlinear,1,personality_01#19,test_pers,location,1,0.9527
agnostic_nonlinear,1,personality_01#20,test_pers,action,1,0.6279
agnostic_nonlinear,1,personality_01#21,test_pers,action,1,0.86
agnostic_nonlinear,1,personality_01#22,test_pers,action,0,1.3544
agnostic_nonlinear,1,personality_01#23,test_pers,action,0,1.5723
agnostic_nonlinear,1,personality_01#24,test_pers,action,0,1.3377
agnostic_nonlinear,1,personality_01#25,test_pers,action,0,3.3042
agnostic_nonlinear,1,personality_01#26,test_pers,action,1,0.5813
agnostic_nonlinear,1,personality_01#27,test_pers,action,0,1.3415
agnostic_nonlinear,1,personality_01#28,test_pers,action,1,0.9972
agnostic_nonlinear,1,personality_01#29,test_pers,action,1,0.5855
agnostic_nonlinear,1,personality_01#30,test_pers,action,0,1.1813
agnostic_nonlinear,1,personality_01#31,test_pers,action,0,2.2546
agnostic_nonlinear,1,personality_01#32,test_pers,action,0,0.7716
agnostic_nonlinear,1,personality_01#33,test_pers,action,0,1.0434
agnostic_nonlinear,1,personality_01#34,test_pers,action,0,1.3356
agnostic_nonlinear,1,personality_01#35,test_pers,action,1,0.6642
agnostic_nonlinear,1,personality_01#36,test_pers,action,1,0.8147
agnostic_nonlinear,1,personality_01#37,test_pers,action,0,1.4974
agnostic_nonlinear,1,personality_01#38,test_pers,action,0,1.2442
agnostic_nonlinear,2,general_01#74,test_iid,action,0,1.4376
agnostic_nonlinear,2,general_01#75,test_iid,location,0,1.2026
agnostic_nonlinear,2,general_01#93,test_iid,action,1,0.9014
agnostic_nonlinear,2,general_01#94,test_iid,action,1,1.2797
agnostic_nonlinear,2,general_02#32,test_iid,action,1,0.8811
agnostic_nonlinear,2,general_02#35,test_iid,location,0,1.9908
agnostic_nonlinear,2,general_02#61,test_iid,action,0,1.4885
agnostic_nonlinear,2,general_02#65,test_iid,location,0,0.9907
agnostic_nonlinear,2,general_03#3,test_iid,location,1,1.3058
agnostic_nonlinear,2,general_03#14,test_iid,location,1,1.1233
agnostic_nonlinear,2,general_03#17,test_iid,location,0,1.4528
agnostic_nonlinear,2,general_03#18,test_iid,location,1,0.8623
agnostic_nonlinear,2,general_03#98,test_iid,action,0,1.0418
agnostic_nonlinear,2,general_04#10,test_iid,location,0,1.2825
agnostic_nonlinear,2,general_04#23,test_iid,location,0,0.9454
agnostic_nonlinear,2,general_04#29,test_iid,location,0,1.6871
agnostic_nonlinear,2,general_04#52,test_iid,location,1,0.4373
agnostic_nonlinear,2,general_04#57,test_iid,action,1,0.6352
agnostic_nonlinear,2,general_04#85,test_iid,location,1,0.8506
agnostic_nonlinear,2,general_05#36,test_iid,action,0,1.7524
agnostic_nonlinear,2,general_05#94,test_iid,location,1,0.3509
agnostic_nonlinear,2,general_05#99,test_iid,location,1,0.6355
agnostic_nonlinear,2,general_06#11,test_iid,location,1,1.1248
agnostic_nonlinear,2,general_06#28,test_iid,location,0,1.5718
agnostic_nonlinear,2,general_06#33,test_iid,action,1,0.9014
agnostic_nonlinear,2,general_06#50,test_iid,location,0,1.7879
agnostic_nonlinear,2,general_06#67,test_iid,location,1,0.6086
agnostic_nonlinear,2,general_06#72,test_iid,location,1,1.0229
agnostic_nonlinear,2,general_06#84,test_iid,location,1,1.4753
agnostic_nonlinear,2,general_06#89,test_iid,location,0,2.0964
agnostic_nonlinear,2,general_07#70,test_iid,action,1,0.6352
agnostic_nonlinear,2,general_07#80,test_iid,location,1,1.4039
agnostic_nonlinear,2,general_07#95,test_iid,action,0,1.3561
agnostic_nonlinear,2,general_07#96,test_iid,action,0,1.0321
agnostic_nonlinear,2,general_08#17,test_iid,action,1,0.8801
agnostic_nonlinear,2,general_08#24,test_iid,action,0,1.4376
agnostic_nonlinear,2,general_08#44,test_iid,action,0,1.1852
agnostic_nonlinear,2,general_08#50,test_iid,action,0,1.3823
agnostic_nonlinear,2,general_09#18,test_iid,location,0,1.4867
agnostic_nonlinear,2,general_09#47,test_iid,location,1,0.9759
agnostic_nonlinear,2,general_09#50,test_iid,action,1,0.8279
agnostic_nonlinear,2,general_09#84,test_iid,location,1,0.3747
agnostic_nonlinear,2,general_09#96,test_iid,action,0,1.093
agnostic_nonlinear,2,general_09#100,test_iid,location,0,2.1923
agnostic_nonlinear,2,general_10#88,test_iid,location,0,1.8202
agnostic_nonlinear,2,general_10#99,test_iid,location,1,0.6771
agnostic_nonlinear,2,general_11#6,test_iid,action,0,0.8693
agnostic_nonlinear,2,general_11#23,test_iid,action,1,0.9093
agnostic_nonlinear,2,general_11#68,test_iid,action,0,1.2585
agnostic_nonlinear,2,general_11#73,test_iid,action,1,1.0673
agnostic_nonlinear,2,general_11#78,test_iid,location,1,1.0053
agnostic_nonlinear,2,general_11#79,test_iid,action,0,1.1626
agnostic_nonlinear,2,general_11#92,test_iid,action,0,1.0896
agnostic_nonlinear,2,general_11#93,test_iid,location,1,1.2855
agnostic_nonlinear,2,general_12#4,test_iid,action,0,1.4376
agnostic_nonlinear,2,general_12#61,test_iid,action,1,0.8079
agnostic_nonlinear,2,general_12#75,test_iid,location,1,0.4871
agnostic_nonlinear,2,general_12#82,test_iid,location,1,0.5057
agnostic_nonlinear,2,general_12#93,test_iid,action,0,1.3499
agnostic_nonlinear,2,general_13#37,test_iid,action,0,1.093
agnostic_nonlinear,2,general_13#40,test_iid,action,0,1.2955
agnostic_nonlinear,2,general_13#48,test_iid,action,1,0.5945
agnostic_nonlinear,2,general_13#66,test_iid,action,0,1.0991
agnostic_nonlinear,2,general_13#73,test_iid,location,0,1.3121
agnostic_nonlinear,2,general_14#5,test_iid,action,0,1.0867
agnostic_nonlinear,2,general_14#27,test_iid,action,1,0.6893
agnostic_nonlinear,2,general_14#35,test_iid,action,0,1.3359
agnostic_nonlinear,2,general_14#53,test_iid,location,0,1.3156
agnostic_nonlinear,2,general_14#54,test_iid,location,0,2.3043
agnostic_nonlinear,2,general_14#68,test_iid,location,1,0.613
agnostic_nonlinear,2,general_14#83,test_iid,action,0,1.0896
agnostic_nonlinear,2,general_14#86,test_iid,action,1,0.7619
agnostic_nonlinear,2,general_14#90,test_iid,location,1,0.3385
agnostic_nonlinear,2,general_15#20,test_iid,location,0,1.0259
agnostic_nonlinear,2,general_15#24,test_iid,location,1,1.1339
agnostic_nonlinear,2,general_15#39,test_iid,location,1,0.8644
agnostic_nonlinear,2,general_15#62,test_iid,action,0,1.3701
agnostic_nonlinear,2,general_15#80,test_iid,action,0,0.8971
agnostic_nonlinear,2,general_15#89,test_iid,action,1,0.8079
agnostic_nonlinear,2,heldout_location_01#1,test_family,location,0,1.4703
agnostic_nonlinear,2,heldout_location_01#2,test_family,location,1,0.8738
agnostic_nonlinear,2,heldout_location_01#3,test_family,location,1,0.9399
agnostic_nonlinear,2,heldout_location_01#4,test_family,location,0,1.7282
agnostic_nonlinear,2,heldout_location_01#5,test_family,location,0,1.0662
agnostic_nonlinear,2,heldout_location_01#6,test_family,location,0,1.6257
agnostic_nonlinear,2,heldout_location_01#7,test_family,location,0,1.401
agnostic_nonlinear,2,heldout_location_01#8,test_family,location,0,1.5554
agnostic_nonlinear,2,heldout_location_01#9,test_family,location,1,0.9456
agnostic_nonlinear,2,heldout_location_01#10,test_family,location,0,0.73
agnostic_nonlinear,2,heldout_location_01#11,test_family,location,0,1.7069
agnostic_nonlinear,2,heldout_location_01#12,test_family,location,0,1.7101
agnostic_nonlinear,2,heldout_location_01#13,test_family,location,0,1.4389
agnostic_nonlinear,2,heldout_location_01#14,test_family,location,0,1.3335
agnostic_nonlinear,2,heldout_location_01#15,test_family,location,0,1.4408
agnostic_nonlinear,2,heldout_location_01#16,test_family,location,0,1.0825
agnostic_nonlinear,2,heldout_location_01#17,test_family,location,0,1.0197
agnostic_nonlinear,2,heldout_location_01#18,test_family,location,1,1.543
agnostic_nonlinear,2,heldout_location_01#19,test_family,location,0,1.3085
agnostic_nonlinear,2,heldout_location_01#20,test_family,action,0,1.0477
agnostic_nonlinear,2,heldout_location_01#21,test_family,action,0,1.2702
agnostic_nonlinear,2,heldout_location_01#22,test_family,action,0,1.3829
agnostic_nonlinear,2,heldout_location_01#23,test_family,action,0,1.2173
agnostic_nonlinear,2,heldout_location_01#24,test_family,action,0,1.2779
agnostic_nonlinear,2,heldout_location_01#25,test_family,action,0,1.079
agnostic_nonlinear,2,heldout_location_01#26,test_family,action,1,1.0389
agnostic_nonlinear,2,heldout_location_01#27,test_family,action,0,1.3399
agnostic_nonlinear,2,heldout_location_01#28,test_family,action,0,1.2164
agnostic_nonlinear,2,heldout_location_01#29,test_family,action,1,0.8109
agnostic_nonlinear,2,heldout_location_01#30,test_family,action,1,0.7189
agnostic_nonlinear,2,heldout_location_01#31,test_family,action,0,1.1835
agnostic_nonlinear,2,heldout_location_01#32,test_family,action,1,0.9553
agnostic_nonlinear,2,heldout_location_01#33,test_family,action,0,1.3829
agnostic_nonlinear,2,heldout_location_01#34,test_family,action,0,1.1819
agnostic_nonlinear,2,heldout_location_01#35,test_family,action,1,0.9419
agnostic_nonlinear,2,heldout_location_01#36,test_family,action,1,0.8109
